pair_id,subset,L1,a1,b1,L2,a2,b2,DV
2141,BFD-C,65.514427,32.999004,3.564933,65.125755,33.239330,3.572043,0.370526
2142,BFD-C,65.514427,32.999004,3.564933,65.384232,33.235359,2.585286,0.644211
2143,BFD-C,65.514427,32.999004,3.564933,65.837326,32.721684,3.075154,0.442105
2144,BFD-C,65.514427,32.999004,3.564933,65.698029,33.714306,3.841850,0.433684
2145,BFD-C,65.514427,32.999004,3.564933,65.579369,32.353355,3.952414,0.543158
2146,BFD-C,65.514427,32.999004,3.564933,65.449387,32.982235,3.518523,0.122105
2147,BFD-C,65.514427,32.999004,3.564933,64.589378,33.571014,3.685557,0.741053
2148,BFD-C,19.638876,-16.751360,1.607223,20.318142,-16.909208,1.523583,0.828982
2149,BFD-C,19.638876,-16.751360,1.607223,20.318142,-16.974281,2.429238,1.194520
2150,BFD-C,19.638876,-16.751360,1.607223,20.063911,-16.707830,1.938368,0.685379
2151,BFD-C,19.638876,-16.751360,1.607223,20.007818,-17.294970,1.706934,0.711488
2152,BFD-C,19.638876,-16.751360,1.607223,19.647066,-16.709942,1.549242,0.215405
2153,BFD-C,19.638876,-16.751360,1.607223,19.220238,-17.064001,1.224531,0.652742
2154,BFD-C,19.638876,-16.751360,1.607223,19.830376,-16.621778,1.862531,0.313316
2155,BFD-C,19.638876,-16.751360,1.607223,19.999790,-16.939514,1.618361,0.469974
2156,BFD-C,19.638876,-16.751360,1.607223,19.457714,-15.783272,1.348489,0.757180
2157,BFD-C,19.638876,-16.751360,1.607223,19.720615,-16.403620,1.390417,0.267624
2158,BFD-C,19.638876,-16.751360,1.607223,20.365416,-17.106077,1.838645,1.024800
2159,BFD-C,19.638876,-16.751360,1.607223,19.995775,-16.531384,2.018603,0.659269
2160,BFD-C,19.638876,-16.751360,1.607223,20.302357,-17.911089,1.890427,1.181460
2161,BFD-C,19.638876,-16.751360,1.607223,19.527927,-16.792128,0.883210,0.698433
2162,BFD-C,19.638876,-16.751360,1.607223,19.370594,-16.083477,1.647574,0.724543
2163,BFD-C,19.638876,-16.751360,1.607223,20.091892,-16.449589,2.390592,1.024800
2164,BFD-C,19.638876,-16.751360,1.607223,19.931410,-16.410097,1.610543,0.319843
2165,BFD-C,19.638876,-16.751360,1.607223,19.610178,-16.874916,1.270630,0.339426
2166,BFD-C,19.638876,-16.751360,1.607223,19.995775,-17.151211,1.673280,0.620104
2167,BFD-C,19.638876,-16.751360,1.607223,19.696133,-16.660366,1.429281,0.182768
2168,BFD-C,16.503656,20.248148,-11.783588,15.855520,20.039375,-11.490644,0.357662
2169,BFD-C,16.503656,20.248148,-11.783588,16.960146,20.378597,-12.085836,0.392556
2170,BFD-C,16.503656,20.248148,-11.783588,16.399906,20.137093,-12.344335,0.380925
2171,BFD-C,16.503656,20.248148,-11.783588,16.345293,19.551188,-11.702431,0.331492
2172,BFD-C,16.503656,20.248148,-11.783588,16.205441,19.966820,-11.570309,0.229718
2173,BFD-C,16.503656,20.248148,-11.783588,16.394947,19.983973,-11.712887,0.133760
2174,BFD-C,16.503656,20.248148,-11.783588,16.488874,20.980310,-11.828447,0.354754
2175,BFD-C,16.503656,20.248148,-11.783588,16.195404,20.343687,-11.563915,0.311137
2176,BFD-C,16.503656,20.248148,-11.783588,16.340319,19.908346,-11.727859,0.177377
2177,BFD-C,16.503656,20.248148,-11.783588,16.616535,20.642962,-11.705260,0.305321
2178,BFD-C,16.503656,20.248148,-11.783588,16.380066,20.176977,-11.849157,0.087235
2179,BFD-C,16.503656,20.248148,-11.783588,16.409815,20.378590,-11.760819,0.081419
2180,BFD-C,16.503656,20.248148,-11.783588,17.046129,19.680902,-12.178279,0.471067
2181,BFD-C,16.503656,20.248148,-11.783588,16.300472,20.605318,-12.377376,0.282059
2182,BFD-C,16.503656,20.248148,-11.783588,16.839975,21.047499,-11.228234,0.590288
2183,BFD-C,16.503656,20.248148,-11.783588,16.839975,20.340170,-11.940334,0.238441
2184,BFD-C,16.503656,20.248148,-11.783588,15.222633,20.935474,-10.958765,0.642629
2185,BFD-C,16.503656,20.248148,-11.783588,15.570988,20.796076,-11.349428,0.584472
2186,BFD-C,16.503656,20.248148,-11.783588,16.592062,20.658627,-11.822962,0.212271
2187,BFD-C,16.503656,20.248148,-11.783588,16.640970,20.948952,-11.558816,0.476883
2188,BFD-C,53.276272,-0.441932,-6.983118,53.201385,-0.681212,-7.012048,0.365782
2189,BFD-C,53.276272,-0.441932,-6.983118,53.432037,-0.681701,-6.966225,0.271386
2190,BFD-C,53.276272,-0.441932,-6.983118,53.684746,0.013746,-6.404913,1.050150
2191,BFD-C,53.276272,-0.441932,-6.983118,52.728806,-0.372554,-7.010635,0.619469
2192,BFD-C,53.276272,-0.441932,-6.983118,53.610737,-0.359347,-7.820802,0.772861
2193,BFD-C,53.276272,-0.441932,-6.983118,53.373711,-0.383226,-7.388110,0.324484
2194,BFD-C,53.276272,-0.441932,-6.983118,53.443909,-0.407728,-6.955215,0.147493
2195,BFD-C,53.276272,-0.441932,-6.983118,53.573135,0.552047,-6.890450,1.150440
2196,BFD-C,53.276272,-0.441932,-6.983118,53.379112,-0.411372,-7.121760,0.153392
2197,BFD-C,53.276272,-0.441932,-6.983118,53.154636,-0.174681,-7.269518,0.601770
2198,BFD-C,53.276272,-0.441932,-6.983118,53.651516,-0.442696,-6.951497,0.489676
2199,BFD-C,53.276272,-0.441932,-6.983118,52.321049,-0.403509,-6.944968,0.961652
2200,BFD-C,53.276272,-0.441932,-6.983118,53.315281,-0.440541,-6.917935,0.100295
2201,BFD-C,53.276272,-0.441932,-6.983118,53.379112,0.036855,-6.954860,0.890855
2202,BFD-C,53.276272,-0.441932,-6.983118,53.158989,-0.304687,-6.965231,0.312684
2203,BFD-C,53.276272,-0.441932,-6.983118,53.532265,-0.418756,-7.415176,0.377581
2204,BFD-C,53.276272,-0.441932,-6.983118,53.450382,-0.232605,-6.766391,0.619469
2205,BFD-C,53.276272,-0.441932,-6.983118,53.327190,-0.359443,-7.858333,0.802360
2206,BFD-C,53.276272,-0.441932,-6.983118,53.452538,-0.168208,-6.954048,0.336283
2207,BFD-C,53.276272,-0.441932,-6.983118,54.154095,-0.444231,-6.931705,0.997050
2208,BFD-C,86.947792,-2.204754,3.654282,87.289818,-1.368534,3.906631,1.111110
2209,BFD-C,86.947792,-2.204754,3.654282,87.091438,-2.818859,3.450668,0.826389
2210,BFD-C,86.947792,-2.204754,3.654282,87.565109,-1.833692,4.056794,0.805556
2211,BFD-C,86.947792,-2.204754,3.654282,86.974792,-2.114703,3.587456,0.270833
2212,BFD-C,86.947792,-2.204754,3.654282,86.810150,-2.005539,4.012824,0.361111
2213,BFD-C,86.947792,-2.204754,3.654282,86.720490,-1.964609,5.304265,1.166670
2214,BFD-C,86.947792,-2.204754,3.654282,86.565414,-2.887379,3.699234,1.006940
2215,BFD-C,86.947792,-2.204754,3.654282,86.624237,-2.011003,3.706836,0.305556
2216,BFD-C,86.947792,-2.204754,3.654282,87.101715,-1.564333,3.434402,0.743056
2217,BFD-C,86.947792,-2.204754,3.654282,87.248833,-2.690586,4.588306,0.944444
2218,BFD-C,86.947792,-2.204754,3.654282,87.190727,-2.048269,2.875820,0.701389
2219,BFD-C,86.947792,-2.204754,3.654282,87.367790,-2.428666,2.802559,0.833333
2220,BFD-C,86.947792,-2.204754,3.654282,86.906540,-2.178624,4.451188,0.777778
2221,BFD-C,86.947792,-2.204754,3.654282,87.561714,-2.169178,3.742471,0.305556
2222,BFD-C,86.947792,-2.204754,3.654282,87.676567,-2.735139,2.312143,1.215280
2223,BFD-C,86.947792,-2.204754,3.654282,86.644493,-2.262628,3.079787,0.631944
2224,BFD-C,86.947792,-2.204754,3.654282,87.002258,-2.170074,3.322487,0.270833
2225,BFD-C,86.947792,-2.204754,3.654282,87.282990,-2.661876,4.105790,0.708333
2226,BFD-C,86.947792,-2.204754,3.654282,86.433685,-2.695352,2.483199,1.201390
2227,BFD-C,86.947792,-2.204754,3.654282,87.374603,-1.977161,3.800237,0.347222
2228,BFD-M,44.556732,-31.310787,-32.778877,46.852238,-32.445816,-32.922482,2.129690
2229,BFD-M,44.556732,-31.310787,-32.778877,49.093384,-32.891560,-37.240860,3.309600
2230,BFD-M,44.556732,-31.310787,-32.778877,43.577606,-30.913877,-32.726452,0.664971
2231,BFD-M,44.556732,-31.310787,-32.778877,45.180248,-30.445280,-30.589294,1.795930
2232,BFD-M,44.556732,-31.310787,-32.778877,39.185234,-28.413691,-35.944355,2.921170
2233,BFD-M,44.556732,-31.310787,-32.778877,43.741329,-30.462017,-37.943958,1.815640
2234,BFD-M,44.556732,-31.310787,-32.778877,46.530544,-30.773958,-35.018837,2.467260
2235,BFD-M,44.556732,-31.310787,-32.778877,39.280743,-27.535015,-35.714241,2.909730
2236,BFD-M,44.556732,-31.310787,-32.778877,44.083412,-28.151974,-37.515575,2.032420
2237,BFD-M,44.556732,-31.310787,-32.778877,53.788528,-30.593946,-31.412298,4.218050
2238,BFD-M,44.556732,-31.310787,-32.778877,46.983669,-33.135971,-37.338257,2.682770
2239,BFD-M,44.556732,-31.310787,-32.778877,41.478745,-29.019936,-34.497936,1.892560
2240,BFD-M,44.556732,-31.310787,-32.778877,46.817978,-31.787159,-33.695721,1.254930
2241,BFD-M,44.556732,-31.310787,-32.778877,50.701244,-31.401667,-35.834354,3.456450
2242,BFD-M,44.556732,-31.310787,-32.778877,41.379356,-28.858633,-38.752048,2.029240
2243,BFD-M,44.556732,-31.310787,-32.778877,44.657303,-31.471785,-32.788872,0.138589
2244,BFD-M,44.556732,-31.310787,-32.778877,44.437317,-31.692118,-33.595715,0.418309
2245,BFD-M,44.556732,-31.310787,-32.778877,45.902847,-30.979948,-38.617847,2.696760
2246,BFD-M,44.556732,-31.310787,-32.778877,46.860142,-29.783543,-36.577312,2.761600
2247,BFD-M,44.556732,-31.310787,-32.778877,42.054081,-29.020147,-38.657070,2.515580
2248,BFD-M,44.556732,-31.310787,-32.778877,36.357056,-29.255663,-27.604942,4.158930
2249,BFD-M,44.556732,-31.310787,-32.778877,38.709610,-27.202429,-37.027069,2.864590
2250,BFD-M,44.556732,-31.310787,-32.778877,42.612183,-33.187115,-36.953465,1.518750
2251,BFD-M,44.556732,-31.310787,-32.778877,43.728207,-34.059380,-36.159443,1.849330
2252,BFD-M,44.556732,-31.310787,-32.778877,45.005997,-28.818363,-38.094528,2.188810
2253,BFD-M,44.556732,-31.310787,-32.778877,45.029755,-31.304766,-33.686054,1.156390
2254,BFD-M,44.556732,-31.310787,-32.778877,48.978981,-28.745426,-29.359674,3.750160
2255,BFD-M,44.556732,-31.310787,-32.778877,41.000751,-29.807938,-30.704433,2.756520
2256,BFD-M,44.556732,-31.310787,-32.778877,47.821083,-32.323616,-35.424484,2.906550
2257,BFD-M,44.556732,-31.310787,-32.778877,39.575417,-27.711655,-38.417461,2.605850
2258,BFD-M,37.940960,-26.413963,22.532221,38.759975,-27.055428,24.982691,1.450640
2259,BFD-M,37.940960,-26.413963,22.532221,38.846592,-27.652151,25.066080,0.809873
2260,BFD-M,37.940960,-26.413963,22.532221,38.117416,-28.075758,24.765202,0.733138
2261,BFD-M,37.940960,-26.413963,22.532221,38.794655,-28.164686,25.475122,0.971163
2262,BFD-M,37.940960,-26.413963,22.532221,37.786736,-29.528694,24.627922,1.318670
2263,BFD-M,37.940960,-26.413963,22.532221,38.634762,-28.080297,24.336031,1.120720
2264,BFD-M,37.940960,-26.413963,22.532221,39.868664,-27.999357,25.304729,1.673510
2265,BFD-M,37.940960,-26.413963,22.532221,38.133400,-30.464113,24.727617,1.940860
2266,BFD-M,37.940960,-26.413963,22.532221,39.780178,-28.924278,26.946762,2.071850
2267,BFD-M,37.940960,-26.413963,22.532221,39.743366,-31.909815,24.419661,2.311340
2268,BFD-M,37.940960,-26.413963,22.532221,38.008827,-28.247211,24.178265,1.025420
2269,BFD-M,37.940960,-26.413963,22.532221,35.342979,-34.321106,20.287224,3.195500
2270,BFD-M,37.940960,-26.413963,22.532221,36.326672,-30.450220,22.463766,2.267350
2271,BFD-M,37.940960,-26.413963,22.532221,40.038177,-31.596237,23.851086,2.129030
2272,BFD-M,37.940960,-26.413963,22.532221,36.049675,-27.738676,23.260357,1.607530
2273,BFD-M,37.940960,-26.413963,22.532221,36.248646,-27.261871,21.006685,1.857280
2274,BFD-M,37.940960,-26.413963,22.532221,37.622574,-27.844311,25.037935,0.932551
2275,BFD-M,37.940960,-26.413963,22.532221,36.924099,-27.364588,21.109121,1.718480
2276,BFD-M,37.940960,-26.413963,22.532221,37.637047,-27.200224,20.746946,1.656890
2277,BFD-M,37.940960,-26.413963,22.532221,38.310371,-26.007120,22.185444,0.106549
2278,BFD-M,37.940960,-26.413963,22.532221,35.114986,-23.439978,19.086397,2.355330
2279,BFD-M,37.940960,-26.413963,22.532221,38.218491,-28.745186,16.970007,2.902250
2280,BFD-M,37.940960,-26.413963,22.532221,33.594593,-30.936674,19.324982,2.923750
2281,BFD-M,37.940960,-26.413963,22.532221,38.329769,-32.780602,24.664495,2.364130
2282,BFD-M,37.940960,-26.413963,22.532221,40.680279,-33.177597,25.982601,2.434510
2283,BFD-M,37.940960,-26.413963,22.532221,33.792645,-23.265856,19.811625,2.818670
2284,BFD-M,37.940960,-26.413963,22.532221,32.553276,-24.598820,18.567949,3.068430
2285,BFD-M,37.940960,-26.413963,22.532221,38.573685,-24.460569,24.928915,2.035680
2286,BFD-M,37.940960,-26.413963,22.532221,34.931118,-31.725746,20.514952,2.949170
2287,BFD-M,29.663366,-17.780882,-15.592666,30.337082,-19.286823,-16.190111,2.273660
2288,BFD-M,29.663366,-17.780882,-15.592666,28.028526,-18.742056,-15.634098,0.941847
2289,BFD-M,29.663366,-17.780882,-15.592666,27.045883,-18.129725,-15.387506,2.128850
2290,BFD-M,29.663366,-17.780882,-15.592666,26.879572,-17.577599,-14.544021,3.645380
2291,BFD-M,29.663366,-17.780882,-15.592666,30.462749,-24.018875,-13.411894,5.039910
2292,BFD-M,29.663366,-17.780882,-15.592666,31.158451,-24.190399,-13.386363,5.236030
2293,BFD-M,29.663366,-17.780882,-15.592666,29.673346,-26.267904,-11.751125,6.328390
2294,BFD-M,29.663366,-17.780882,-15.592666,30.448284,-23.183617,-14.875910,4.563280
2295,BFD-M,29.663366,-17.780882,-15.592666,33.628414,-28.814991,-14.619029,6.445840
2296,BFD-M,29.663366,-17.780882,-15.592666,31.074078,-22.119520,-15.782748,3.968070
2297,BFD-M,29.663366,-17.780882,-15.592666,30.380657,-21.443739,-15.970723,3.355760
2298,BFD-M,29.663366,-17.780882,-15.592666,27.263798,-16.815567,-19.368349,4.074120
2299,BFD-M,29.663366,-17.780882,-15.592666,28.063391,-14.359980,-21.453890,5.436720
2300,BFD-M,29.663366,-17.780882,-15.592666,27.750319,-13.489217,-20.290024,5.370580
2301,BFD-M,29.663366,-17.780882,-15.592666,30.911507,-15.672613,-19.258196,4.995440
2302,BFD-M,29.663366,-17.780882,-15.592666,31.128017,-16.310394,-19.110376,4.998860
2303,BFD-M,29.663366,-17.780882,-15.592666,29.214819,-17.903961,-19.338327,3.873430
2304,BFD-M,29.663366,-17.780882,-15.592666,28.401127,-16.644089,-19.050667,3.965790
2305,BFD-M,29.663366,-17.780882,-15.592666,29.389746,-16.900932,-18.912653,4.013680
2306,BFD-M,29.663366,-17.780882,-15.592666,28.935692,-20.810698,-25.302143,6.201820
2307,BFD-M,29.663366,-17.780882,-15.592666,27.283247,-17.862297,-22.909641,5.412770
2308,BFD-M,29.663366,-17.780882,-15.592666,28.287352,-18.004406,-22.289125,5.379700
2309,BFD-M,29.663366,-17.780882,-15.592666,28.416956,-18.794264,-22.234827,5.224630
2310,BFD-M,29.663366,-17.780882,-15.592666,31.936319,-21.592922,-21.160688,6.150510
2311,BFD-M,29.663366,-17.780882,-15.592666,30.457928,-18.034014,-23.709879,6.397950
2312,BFD-M,29.663366,-17.780882,-15.592666,28.653053,-15.846234,-22.425413,5.767390
2313,BFD-M,29.663366,-17.780882,-15.592666,28.863426,-16.463339,-22.024710,5.784490
2314,BFD-M,29.663366,-17.780882,-15.592666,30.064074,-16.640171,-20.914446,5.356900
2315,BFD-M,29.663366,-17.780882,-15.592666,30.707293,-17.498272,-20.177610,5.256560
2316,BFD-M,76.586235,-3.394574,88.365326,76.552238,-8.469414,86.667297,2.381900
2317,BFD-M,76.586235,-3.394574,88.365326,76.812080,-2.356892,94.343094,1.241380
2318,BFD-M,76.586235,-3.394574,88.365326,77.036835,-6.361817,91.917915,1.964660
2319,BFD-M,76.586235,-3.394574,88.365326,76.484764,-7.172309,91.384369,2.108620
2320,BFD-M,76.586235,-3.394574,88.365326,76.979691,-6.569124,92.230064,2.130170
2321,BFD-M,76.586235,-3.394574,88.365326,76.922485,-2.864380,86.567047,0.987069
2322,BFD-M,76.586235,-3.394574,88.365326,77.270073,-2.082521,88.683907,0.829310
2323,BFD-M,76.586235,-3.394574,88.365326,76.810875,-3.994799,85.743958,1.446550
2324,BFD-M,76.586235,-3.394574,88.365326,76.245697,-5.949123,86.884087,1.713360
2325,BFD-M,76.586235,-3.394574,88.365326,76.485977,-7.310255,82.863777,2.180170
2326,BFD-M,76.586235,-3.394574,88.365326,76.306190,-0.786230,91.265755,1.583190
2327,BFD-M,76.586235,-3.394574,88.365326,76.322678,-2.543353,90.208984,0.693534
2328,BFD-M,76.586235,-3.394574,88.365326,76.633553,-0.461002,87.400345,1.616810
2329,BFD-M,76.586235,-3.394574,88.365326,76.757690,-3.576742,83.140755,1.160340
2330,BFD-M,76.586235,-3.394574,88.365326,77.039238,-4.653747,82.492920,1.488360
2331,BFD-M,76.586235,-3.394574,88.365326,76.538261,-3.085625,89.840164,0.829310
2332,BFD-M,76.586235,-3.394574,88.365326,75.964798,0.450802,90.415497,1.924140
2333,BFD-M,76.586235,-3.394574,88.365326,75.793457,0.706813,90.989815,1.790520
2334,BFD-M,76.586235,-3.394574,88.365326,76.101166,-2.943627,83.508659,0.822414
2335,BFD-M,76.586235,-3.394574,88.365326,76.546768,-1.714070,89.060661,0.762500
2336,BFD-M,76.586235,-3.394574,88.365326,76.446426,-3.121561,87.777634,0.708190
2337,BFD-M,76.586235,-3.394574,88.365326,75.589851,-1.965028,88.493591,0.755603
2338,BFD-M,76.586235,-3.394574,88.365326,76.450081,3.510471,94.145355,2.453450
2339,BFD-M,76.586235,-3.394574,88.365326,76.988121,-0.536318,84.885696,1.455600
2340,BFD-M,76.586235,-3.394574,88.365326,75.948799,-2.245929,88.974960,0.450862
2341,BFD-M,76.586235,-3.394574,88.365326,76.768570,-3.830051,87.983215,1.072410
2342,BFD-M,76.586235,-3.394574,88.365326,76.569237,-2.010834,89.610184,0.923276
2343,BFD-M,76.586235,-3.394574,88.365326,76.660835,-2.971736,88.891380,0.748276
2344,BFD-M,76.586235,-3.394574,88.365326,75.276176,-1.997579,89.086548,0.859483
2345,BFD-M,76.586235,-3.394574,88.365326,76.677795,-3.380409,86.644958,0.772414
2346,BFD-M,47.858109,-38.116409,-21.618120,49.017159,-34.026630,-26.304356,4.920650
2347,BFD-M,47.858109,-38.116409,-21.618120,50.300049,-40.439922,-22.519751,3.837810
2348,BFD-M,47.858109,-38.116409,-21.618120,48.048923,-45.089535,-18.538054,4.893820
2349,BFD-M,47.858109,-38.116409,-21.618120,53.407207,-47.744591,-15.812126,6.826140
2350,BFD-M,47.858109,-38.116409,-21.618120,49.634087,-47.444359,-12.549209,7.204200
2351,BFD-M,47.858109,-38.116409,-21.618120,48.385792,-30.939484,-31.000774,5.876310
2352,BFD-M,47.858109,-38.116409,-21.618120,48.023544,-38.743229,-24.494772,3.565930
2353,BFD-M,47.858109,-38.116409,-21.618120,46.644775,-36.511414,-27.130316,5.248540
2354,BFD-M,47.858109,-38.116409,-21.618120,45.170517,-34.077999,-29.504404,5.815640
2355,BFD-M,47.858109,-38.116409,-21.618120,43.244469,-31.786913,-31.679604,6.497080
2356,BFD-M,47.858109,-38.116409,-21.618120,43.186600,-33.936687,-30.632812,5.947490
2357,BFD-M,47.858109,-38.116409,-21.618120,40.880394,-37.678425,-24.978354,5.451580
2358,BFD-M,47.858109,-38.116409,-21.618120,48.925953,-34.882290,-27.318941,5.583430
2359,BFD-M,47.858109,-38.116409,-21.618120,52.597481,-33.751492,-27.481869,6.404900
2360,BFD-M,47.858109,-38.116409,-21.618120,49.960976,-34.471241,-27.454325,5.917150
2361,BFD-M,47.858109,-38.116409,-21.618120,46.844337,-39.818005,-22.342255,1.455080
2362,BFD-M,47.858109,-38.116409,-21.618120,45.540920,-32.031162,-19.562046,4.142360
2363,BFD-M,47.858109,-38.116409,-21.618120,48.003231,-30.854980,-20.307447,4.312720
2364,BFD-M,47.858109,-38.116409,-21.618120,45.962532,-29.525188,-23.647736,5.313890
2365,BFD-M,47.858109,-38.116409,-21.618120,44.521240,-32.887341,-20.353342,3.464410
2366,BFD-M,47.858109,-38.116409,-21.618120,42.550022,-31.916967,-22.345070,4.845970
2367,BFD-M,47.858109,-38.116409,-21.618120,47.618614,-41.049709,-20.775898,3.155190
2368,BFD-M,47.858109,-38.116409,-21.618120,50.505371,-39.576664,-21.552980,3.761960
2369,BFD-M,47.858109,-38.116409,-21.618120,47.957474,-44.697945,-16.513851,6.245040
2370,BFD-M,47.858109,-38.116409,-21.618120,51.262524,-42.663998,-17.124809,6.190200
2371,BFD-M,47.858109,-38.116409,-21.618120,46.514572,-43.532093,-16.652491,6.122520
2372,BFD-M,47.858109,-38.116409,-21.618120,50.302418,-45.602730,-17.140932,5.967330
2373,BFD-M,47.858109,-38.116409,-21.618120,50.081539,-41.412773,-15.673820,6.164530
2374,BFD-M,47.858109,-38.116409,-21.618120,55.548111,-32.422401,-24.242056,6.502920
2375,BFD-M,29.404896,8.760221,-38.928978,26.882402,13.318522,-43.484776,2.565870
2376,BFD-M,29.404896,8.760221,-38.928978,28.300611,9.892959,-39.956184,2.046440
2377,BFD-M,29.404896,8.760221,-38.928978,28.556295,11.605214,-42.510571,2.110690
2378,BFD-M,29.404896,8.760221,-38.928978,28.268776,14.967535,-46.187386,2.382290
2379,BFD-M,29.404896,8.760221,-38.928978,28.819439,8.535285,-38.790409,2.056700
2380,BFD-M,29.404896,8.760221,-38.928978,29.495569,10.766896,-42.541412,1.948700
2381,BFD-M,29.404896,8.760221,-38.928978,27.682259,4.266837,-34.517494,1.876350
2382,BFD-M,29.404896,8.760221,-38.928978,27.449245,7.645107,-38.960178,1.473000
2383,BFD-M,29.404896,8.760221,-38.928978,28.348282,4.264446,-35.055851,1.855290
2384,BFD-M,29.404896,8.760221,-38.928978,28.595572,7.211959,-36.704140,1.986500
2385,BFD-M,29.404896,8.760221,-38.928978,28.356216,12.657312,-43.856812,2.300760
2386,BFD-M,29.404896,8.760221,-38.928978,28.239552,10.573407,-41.638794,2.116630
2387,BFD-M,29.404896,8.760221,-38.928978,28.258154,11.508120,-41.789227,2.440600
2388,BFD-M,29.404896,8.760221,-38.928978,28.824617,3.319963,-34.785561,1.741900
2389,BFD-M,29.404896,8.760221,-38.928978,29.475451,12.966719,-45.160393,2.360690
2390,BFD-M,29.404896,8.760221,-38.928978,29.938681,9.471891,-41.351395,2.126890
2391,BFD-M,29.404896,8.760221,-38.928978,30.448284,13.029512,-46.844555,2.690060
2392,BFD-M,29.404896,8.760221,-38.928978,34.188221,6.307898,-38.370110,2.639850
2393,BFD-M,29.404896,8.760221,-38.928978,31.052937,9.639920,-42.513908,2.385530
2394,BFD-M,29.404896,8.760221,-38.928978,31.095200,9.396107,-40.539810,2.025380
2395,BFD-M,29.404896,8.760221,-38.928978,32.623802,4.662545,-34.327713,2.464360
2396,BFD-M,29.404896,8.760221,-38.928978,27.858782,9.717718,-38.808945,2.192220
2397,BFD-M,29.404896,8.760221,-38.928978,29.189354,7.389401,-32.391411,3.575050
2398,BFD-M,29.404896,8.760221,-38.928978,27.928995,8.821101,-34.578850,3.270520
2399,BFD-M,29.404896,8.760221,-38.928978,27.695889,14.502809,-42.821709,2.828830
2400,BFD-M,29.404896,8.760221,-38.928978,29.329056,8.896725,-39.394382,1.887690
2401,BFD-M,29.404896,8.760221,-38.928978,26.057425,9.337479,-35.133762,3.868790
2402,BFD-M,29.404896,8.760221,-38.928978,25.620501,4.667670,-29.028551,3.654430
2403,BFD-M,29.404896,8.760221,-38.928978,28.585106,9.269267,-41.365337,2.091790
2404,BFD-M,29.404896,8.760221,-38.928978,28.247526,8.651392,-41.932800,1.717060
2405,BFD-M,32.936481,59.465057,-0.028572,32.746727,60.125694,3.060681,1.719010
2406,BFD-M,32.936481,59.465057,-0.028572,34.036976,59.847973,2.767086,2.189450
2407,BFD-M,32.936481,59.465057,-0.028572,33.531048,61.778255,-1.684946,1.855690
2408,BFD-M,32.936481,59.465057,-0.028572,35.093071,62.860939,-3.244256,2.883030
2409,BFD-M,32.936481,59.465057,-0.028572,32.447105,60.621750,0.192366,0.359186
2410,BFD-M,32.936481,59.465057,-0.028572,33.439686,66.672356,-4.109601,3.120150
2411,BFD-M,32.936481,59.465057,-0.028572,34.567482,63.967304,5.532771,3.358550
2412,BFD-M,32.936481,59.465057,-0.028572,35.089085,62.422443,1.565142,2.631280
2413,BFD-M,32.936481,59.465057,-0.028572,32.823242,59.564415,1.884654,0.972664
2414,BFD-M,32.936481,59.465057,-0.028572,31.775017,61.082279,-1.006556,1.675140
2415,BFD-M,32.936481,59.465057,-0.028572,31.591951,51.509239,3.541886,3.456450
2416,BFD-M,32.936481,59.465057,-0.028572,33.759045,65.799271,-3.942443,3.249840
2417,BFD-M,32.936481,59.465057,-0.028572,31.811462,52.566177,-0.339155,3.231400
2418,BFD-M,32.936481,59.465057,-0.028572,32.262413,52.163685,4.374779,3.299430
2419,BFD-M,32.936481,59.465057,-0.028572,34.303627,68.698059,-7.513859,4.041320
2420,BFD-M,32.936481,59.465057,-0.028572,34.198547,63.099815,-2.427738,2.713920
2421,BFD-M,32.936481,59.465057,-0.028572,32.028976,59.363575,0.183424,1.044500
2422,BFD-M,32.936481,59.465057,-0.028572,31.628677,53.279896,-5.008774,4.003810
2423,BFD-M,32.936481,59.465057,-0.028572,31.226200,51.449486,2.712800,3.545450
2424,BFD-M,32.936481,59.465057,-0.028572,31.020012,56.068981,1.182794,2.811820
2425,BFD-M,32.936481,59.465057,-0.028572,35.214363,63.038635,-0.935915,2.734900
2426,BFD-M,32.936481,59.465057,-0.028572,34.679150,61.439972,-2.826487,2.885570
2427,BFD-M,32.936481,59.465057,-0.028572,33.435429,61.913399,1.551996,1.895740
2428,BFD-M,32.936481,59.465057,-0.028572,32.293667,58.748772,-3.651752,2.943420
2429,BFD-M,32.936481,59.465057,-0.028572,32.371620,63.420448,0.121786,1.923710
2430,BFD-M,32.936481,59.465057,-0.028572,34.276886,62.521255,-0.220492,2.139220
2431,BFD-M,32.936481,59.465057,-0.028572,32.641399,59.011467,-1.347765,1.987290
2432,BFD-M,32.936481,59.465057,-0.028572,33.586128,65.063057,-2.968935,2.939610
2433,BFD-M,32.936481,59.465057,-0.028572,34.084724,60.992760,1.408724,1.972030
2434,BFD-M,32.936481,59.465057,-0.028572,32.387180,59.814613,4.296834,1.907180
2435,BFD-M,31.967999,8.018895,30.255590,30.652374,10.580029,30.296730,2.494600
2436,BFD-M,31.967999,8.018895,30.255590,32.037994,8.234765,30.500162,0.151303
2437,BFD-M,31.967999,8.018895,30.255590,30.460339,7.175619,29.245165,0.913541
2438,BFD-M,31.967999,8.018895,30.255590,30.037085,6.908950,29.704403,2.506040
2439,BFD-M,31.967999,8.018895,30.255590,30.392750,15.845250,27.081135,4.438650
2440,BFD-M,31.967999,8.018895,30.255590,30.669104,14.281133,28.919001,4.354740
