pair_id,L1,a1,b1,L2,a2,b2,DV
712,35.887848,30.486694,-10.968029,35.242119,35.161205,-10.783842,2.160000
713,33.962048,31.504326,-10.846254,34.498207,28.469959,-10.080063,1.360000
714,57.395550,-41.616154,-6.605280,57.492008,-43.084118,-7.149910,0.680000
715,57.395550,-41.616154,-6.605280,58.169697,-45.478054,-7.989485,1.520000
716,57.492008,-43.083912,-7.149897,57.463097,-41.965450,-7.462634,0.820000
717,58.452362,-45.590378,-6.128921,58.760830,-42.526443,-7.905853,1.330000
718,57.269772,-41.540562,-6.555326,57.626629,-45.495079,-7.125540,1.420000
719,65.826447,-1.697951,5.454526,67.051346,-1.637203,3.425771,2.080000
720,67.051346,-1.637362,3.425857,67.186905,-2.950060,3.583408,2.300000
721,67.186905,-2.949940,3.583310,67.224480,-2.591140,2.376471,1.370000
722,65.826447,-1.626604,5.562673,65.787575,-0.392725,1.412608,4.440000
723,65.826447,-1.626604,5.562673,67.224480,-1.693017,3.053566,3.170000
724,65.826447,-1.626604,5.562673,67.747025,-1.616042,3.214952,3.240000
725,65.826447,-1.626604,5.562673,67.051346,-1.637382,3.514867,2.450000
726,66.960732,-4.706641,5.623862,67.171867,-2.920039,4.982064,2.440000
727,67.171867,-2.919890,4.982072,66.763710,-3.188375,3.504724,1.360000
728,66.960732,-4.706641,5.623862,66.763710,-3.188146,3.504445,2.690000
729,67.426811,-2.186042,3.996931,66.763710,-3.188196,3.504646,1.870000
730,40.361057,-22.629972,-20.694771,41.008755,-26.057306,-23.354427,2.000000
731,41.008755,-26.057455,-23.354342,41.342987,-27.862955,-21.710922,1.710000
732,41.008755,-26.057455,-23.354342,41.104649,-27.110380,-21.882095,1.160000
733,30.424154,3.374569,-35.603924,30.351616,5.162564,-37.557579,0.860000
734,30.424154,3.374569,-35.603924,30.520519,5.991661,-38.548622,0.980000
735,30.520519,5.991959,-38.548687,30.424154,4.325249,-38.041538,0.990000
736,30.351616,5.996120,-38.344559,30.254545,3.466784,-35.486130,0.920000
737,30.351616,5.996120,-38.344559,29.960857,1.476013,-33.487358,1.340000
738,30.351616,4.322109,-37.827114,30.375822,6.718535,-37.803238,2.060000
739,76.265259,-4.122745,84.881577,75.151733,-0.832315,84.860237,2.270000
740,76.265259,-4.122745,84.881577,75.226814,-0.613726,82.287331,2.490000
741,75.226814,-0.613697,82.287521,75.718063,2.945673,85.177544,2.070000
742,75.151733,-0.832554,84.860275,75.226814,-0.613637,82.287811,0.720000
743,74.994911,-0.786576,84.732765,75.126678,-0.581406,82.247658,0.540000
744,74.994911,-0.786576,84.732765,75.051430,-1.030228,80.005669,0.630000
745,74.994911,-0.786576,84.732765,74.647980,-3.817789,81.958221,1.940000
746,75.051430,-1.030198,80.006020,74.647980,-3.817789,81.957649,1.990000
747,60.657875,-45.195610,43.921753,61.654221,-43.719452,42.587940,1.310000
748,60.657875,-45.195610,43.921753,59.951927,-46.987896,41.229942,1.200000
749,61.654221,-43.719570,42.587830,60.869781,-45.731274,40.232895,1.510000
750,60.869781,-45.731361,40.232960,59.223415,-46.785343,40.720772,1.360000
751,60.024014,-45.631672,44.886452,60.657871,-42.997601,41.651669,1.210000
752,60.975300,-42.463509,42.901829,60.790455,-45.712959,40.271427,1.390000
753,60.462589,-44.732502,43.937408,59.834492,-46.929825,41.337112,1.360000
754,52.297634,40.631897,55.162148,53.156815,44.695847,56.706951,1.550000
755,51.916264,42.040627,55.536186,51.336044,41.654499,52.876324,0.900000
756,50.990017,39.760155,56.681999,51.255623,41.681393,52.987293,1.340000
757,51.278622,40.941566,56.399986,51.024780,46.274822,54.998863,3.300000
758,55.390224,53.035950,36.997620,54.969185,50.406116,37.426968,1.440000
759,55.390224,53.035950,36.997620,55.277748,52.267059,39.040306,1.790000
760,55.390224,53.035950,36.997620,55.236763,54.707752,39.182182,1.120000
761,55.195728,54.649334,39.360844,55.041424,51.199062,35.238590,1.620000
762,55.041424,51.199245,35.238541,55.113514,51.163227,38.091148,1.660000
763,55.113518,51.163486,38.091103,55.369801,54.100452,37.638294,1.820000
764,54.979515,-31.961153,17.245646,55.103226,-29.368788,15.886495,0.950000
765,55.103226,-29.368818,15.886596,54.876091,-30.581987,15.212035,0.810000
766,56.187778,-29.538774,17.105852,55.492168,-30.474243,15.434319,1.300000
767,54.730789,-30.071882,15.222645,54.772366,-27.030115,16.798723,1.790000
768,54.730789,-30.071882,15.222645,54.813892,-33.371155,18.511526,2.020000
769,54.730789,-30.071882,15.222645,54.845005,-30.506079,15.441336,0.550000
770,54.761974,-31.727837,17.276775,54.938183,-29.230814,15.952363,0.870000
771,43.359867,-6.504783,-29.759493,42.958473,-4.916024,-31.061073,1.000000
772,43.359867,-6.504783,-29.759493,42.581875,-4.787809,-32.634682,1.450000
773,43.359867,-6.504783,-29.759493,43.463051,-5.823725,-31.848856,0.890000
774,57.240685,12.817614,1.601652,57.260078,13.829700,0.620388,1.430000
775,57.240685,12.817614,1.601652,56.762295,11.920816,0.888893,0.960000
776,57.260078,13.829880,0.620395,56.634312,12.140729,0.364744,1.510000
777,70.490051,8.413617,11.093225,71.029205,9.000785,6.955329,2.990000
778,69.032829,10.134535,8.061081,68.540672,9.478486,6.069971,1.640000
779,68.540672,9.478486,6.070015,68.108963,7.174581,6.974849,2.490000
780,67.998497,7.232209,6.993329,68.874229,10.446022,6.517792,3.430000
781,68.598877,10.324798,8.514065,68.416740,9.540333,6.098622,2.040000
782,60.675575,-38.570065,18.135775,60.869781,-36.395683,16.555075,0.980000
783,60.869781,-36.395813,16.555109,60.275246,-38.922073,16.273561,1.160000
784,60.940159,-39.968563,19.477232,60.816914,-39.282604,16.114054,1.660000
785,61.080532,-35.796295,17.924597,60.131886,-38.775566,16.307701,1.780000
786,60.816914,-39.282452,16.114059,60.131886,-38.775566,16.307859,0.820000
787,23.304401,-11.798154,-14.574929,23.304401,-10.222057,-16.227198,2.000000
788,23.304401,-10.221864,-16.227217,23.770374,-11.884206,-16.295132,1.420000
789,23.304401,-11.798154,-14.574929,23.770374,-11.884400,-16.295111,1.650000
790,23.770374,-12.577945,-14.172666,23.671442,-11.803973,-16.188946,1.670000
791,23.671442,-11.803928,-16.188873,23.203100,-10.481787,-16.119221,1.440000
792,23.203100,-10.481920,-16.119186,23.169218,-11.747893,-14.550684,1.840000
793,23.169218,-11.747952,-14.550690,24.064253,-14.368859,-14.349902,2.020000
794,49.580898,-40.973442,-1.921134,49.483974,-42.145969,-3.553843,1.320000
795,49.483974,-42.145851,-3.553866,49.154720,-45.866867,-2.862137,1.120000
796,50.251484,-42.591740,-2.723109,49.544586,-43.864124,-2.934100,1.000000
797,49.154720,-45.866837,-2.862244,50.251484,-42.591888,-2.723161,1.220000
798,49.386765,-40.739964,-0.442414,49.629257,-43.000854,-3.431465,2.080000
799,48.945694,-45.524364,-2.790407,50.144627,-42.354786,-2.707140,1.280000
800,48.945694,-45.524364,-2.790407,49.773891,-39.642982,-4.322584,1.910000
801,65.215782,35.866936,37.121666,64.555717,26.843702,31.382639,3.400000
802,64.241798,33.919125,31.686405,64.627815,29.059553,26.655910,2.800000
803,64.241798,33.919125,31.686405,64.667809,31.533775,33.747650,2.500000
804,64.241798,33.919125,31.686405,64.675804,30.764235,35.352970,4.030000
805,46.803467,11.959779,-15.394556,46.974487,8.613555,-14.298701,3.100000
806,46.803467,11.959779,-15.394556,46.338337,13.247731,-12.583409,2.230000
807,47.572300,10.232026,-11.953878,47.968918,14.331711,-12.977717,2.590000
808,47.572300,10.232026,-11.953878,47.494961,9.856531,-16.137222,3.290000
809,46.163795,-4.743269,-22.915791,46.055897,-4.659326,-26.422087,2.160000
810,47.572300,-5.224561,-24.349827,47.981628,-2.678550,-28.104609,1.890000
811,46.431919,-4.950848,-25.982868,46.803467,-2.398264,-27.357294,1.670000
812,46.431919,-4.950848,-25.982868,47.131535,-1.512309,-26.656330,2.950000
813,74.723900,-19.641907,4.803560,75.872429,-18.542610,1.561702,2.320000
814,71.852592,-15.774154,2.068496,71.832367,-15.586888,-1.094851,2.170000
815,70.573441,-18.557749,-0.514448,70.168915,-13.799253,-0.421406,3.900000
816,70.573441,-18.557749,-0.514448,72.839188,-21.568192,-1.059623,2.020000
817,61.481270,-9.042561,19.011600,61.220390,-8.292957,16.626455,1.480000
818,61.220390,-8.293137,16.626396,61.202934,-5.282161,16.541496,3.050000
819,61.202934,-5.282280,16.541426,61.481270,-9.042531,19.011608,3.840000
820,61.834995,0.848636,69.878326,61.080528,0.130466,63.935825,0.870000
821,62.423126,-0.949933,63.009583,62.304508,1.713433,65.682297,2.100000
822,62.057652,-0.772814,66.306541,62.066189,2.320217,66.108971,2.340000
823,37.949902,44.051872,15.995960,38.039135,49.406609,20.353861,2.300000
824,36.855278,47.905716,17.114307,37.353420,46.104969,20.702898,1.950000
825,36.855278,47.905716,17.114307,37.243526,46.751690,21.254608,2.110000
826,26.876743,-14.304313,-10.173533,26.563139,-16.187820,-11.583471,1.640000
827,26.563139,-16.187954,-11.583441,26.505621,-17.846294,-11.058637,1.520000
828,26.876743,-14.304313,-10.173533,26.505621,-17.846369,-11.058514,2.190000
829,52.297634,-0.409896,18.244532,51.746639,-0.186538,21.264711,1.890000
830,51.746639,-0.186449,21.264626,51.393372,1.284671,20.983341,1.860000
831,51.393372,1.284641,20.983305,51.621712,-0.164790,19.049828,1.930000
832,53.856831,-21.500828,2.699115,53.995159,-21.928516,0.222739,1.840000
833,53.995159,-21.928516,0.222870,54.406902,-18.738777,-0.287753,2.040000
834,54.406906,-18.738785,-0.287656,53.856831,-21.500589,2.699126,2.680000
835,55.400433,53.396729,53.778835,54.886444,48.007195,49.120907,1.670000
836,54.886444,48.006958,49.120930,55.512520,46.674351,51.430099,1.850000
837,55.512520,46.674259,51.429920,55.400433,53.396667,53.778988,2.850000
838,44.871490,35.810287,21.346605,45.359039,39.905754,23.929356,1.920000
839,45.359039,39.905666,23.929474,45.011585,36.240864,20.708874,1.820000
840,45.276009,37.583706,23.897694,44.857445,40.062405,21.715147,2.330000
841,56.047722,-34.185932,2.073268,56.367050,-32.096279,-1.607494,2.450000
842,56.367054,-32.096081,-1.607512,56.127823,-28.616831,1.532325,3.090000
843,56.047722,-34.185932,2.073268,56.127819,-28.617027,1.532337,2.220000
844,36.873898,2.025257,-27.400486,36.442333,7.163558,-32.654648,2.150000
845,36.649616,6.027445,-30.296530,36.195229,4.032495,-29.725708,1.560000
846,36.649616,6.027445,-30.296530,36.761993,3.912012,-30.693001,2.050000
847,40.719120,-29.936848,23.550034,41.184315,-27.270420,21.909044,0.970000
848,41.184315,-27.270496,21.909061,40.508087,-30.179283,20.870146,1.590000
849,40.719120,-29.936848,23.550034,40.508087,-30.179224,20.870127,1.050000
850,31.624090,36.049889,2.497163,31.555168,32.668987,1.525261,1.830000
851,31.624090,36.049889,2.497163,31.647020,33.972969,0.735331,1.170000
852,31.509111,33.411030,2.534813,31.113958,36.347134,-0.333286,2.170000
853,50.862240,-17.472771,-11.871647,51.001610,-13.823335,-14.457134,3.590000
854,51.001610,-13.823364,-14.457191,50.792336,-13.503814,-12.329480,2.050000
855,51.036358,-15.904730,-12.758986,50.931995,-12.943414,-12.923802,2.390000
856,60.702118,-28.522373,7.553656,60.622440,-28.709539,10.127534,2.010000
857,60.702118,-28.522373,7.553656,60.746311,-26.703468,10.357752,2.580000
858,60.931370,-29.655077,9.633488,61.141781,-26.660177,11.257139,1.770000
859,23.538761,-4.417905,-20.235949,23.966774,-6.903216,-22.121408,3.260000
860,23.538761,-4.417905,-20.235949,23.304401,-1.515801,-22.263170,2.250000
861,23.605213,-7.957049,-20.846567,23.704475,-3.552516,-22.393524,3.100000
862,51.507732,-31.901819,43.202671,51.439163,-31.802753,40.057354,0.880000
863,51.507732,-31.901819,43.202671,51.587555,-28.311918,41.751678,1.170000
864,50.428818,-33.695751,40.653271,50.733971,-29.882835,42.618275,1.780000
865,67.494034,10.915003,2.071877,67.119179,11.601607,4.027749,1.140000
866,67.314522,13.375117,1.910642,67.247009,9.793412,3.016923,3.130000
867,67.314522,13.375117,1.910642,67.119179,11.601578,4.027864,2.080000
868,59.969959,-19.370363,48.751637,59.634926,-19.883308,57.401180,2.010000
869,59.634926,-19.883308,57.401081,60.060005,-15.917256,59.511612,2.980000
870,59.969959,-19.370363,48.751637,60.060005,-15.917268,59.511719,3.530000
871,60.319935,-26.971382,43.498901,60.355648,-24.119549,36.682838,2.740000
872,60.355648,-24.119490,36.682804,61.176739,-28.321568,37.496204,2.500000
873,60.319935,-26.971382,43.498901,61.176739,-28.321657,37.496246,3.100000
874,64.659813,-21.871380,4.945468,64.523636,-21.408430,1.619571,2.940000
875,64.523636,-21.408638,1.619634,64.483490,-17.265352,1.801653,3.440000
876,64.659813,-21.871380,4.945468,64.483490,-17.265133,1.801598,4.000000
877,63.548969,-26.942722,-0.218998,62.935822,-29.856096,-3.682643,3.570000
878,62.935822,-29.856363,-3.682602,63.077522,-33.740150,-3.552639,1.870000
879,63.548969,-26.942722,-0.218998,63.077522,-33.740597,-3.552549,4.820000
880,61.089287,23.645374,69.444633,61.255276,19.072248,60.996246,2.610000
881,61.255276,19.072248,60.996067,61.027950,19.555092,65.395012,1.040000
882,61.089287,23.645374,69.444633,61.027950,19.554853,65.394859,3.090000
883,35.810432,-40.561752,3.440969,35.043194,-44.798409,3.871436,1.180000
884,35.043198,-44.798489,3.871448,35.103035,-43.918564,5.439110,1.380000
885,35.810432,-40.561752,3.440969,35.103035,-43.918488,5.439101,1.700000
886,27.899317,-29.165134,-9.072701,28.353571,-29.090569,-11.229582,2.540000
887,28.353571,-29.090464,-11.229582,28.033895,-26.549902,-12.707726,2.260000
888,27.899317,-29.165134,-9.072701,28.033895,-26.550020,-12.707726,3.790000
889,54.438377,-50.634541,30.057386,54.927837,-45.600124,25.859596,2.390000
890,54.927841,-45.600258,25.859533,54.343876,-51.955727,28.200708,2.230000
891,54.343872,-51.955719,28.200615,53.856831,-52.316906,25.148500,1.560000
892,35.713337,25.674494,-18.087009,35.713337,28.417604,-22.801613,1.840000
893,35.713337,25.674494,-18.087009,35.043194,29.977543,-21.443403,2.210000
894,35.043198,29.977432,-21.443426,35.182606,26.818871,-21.223682,1.810000
895,61.585136,25.657118,-8.950221,61.429237,25.036209,-14.214004,3.190000
896,61.429237,25.036417,-14.214139,61.550545,18.965420,-12.428081,4.060000
897,61.237839,25.929693,-10.878376,61.411877,20.966480,-13.050227,4.150000
898,43.033218,-43.405251,13.089993,42.322998,-37.424541,9.918674,1.870000
899,42.322998,-37.424526,9.918662,41.720253,-40.241951,8.638138,1.510000
900,41.720253,-40.241997,8.638143,41.247887,-42.644684,10.615993,1.540000
901,90.975761,0.248990,5.020704,91.698318,2.784125,2.992569,3.600000
902,90.975761,0.248990,5.020704,90.519165,1.783216,1.714251,3.260000
903,90.975761,0.248990,5.020704,91.801392,3.405747,4.090535,3.850000
904,84.303055,1.535340,2.092862,84.230606,2.220977,0.692110,1.540000
905,84.230606,2.220858,0.692110,84.596977,-1.677641,1.407650,4.590000
906,84.303055,1.535340,2.092862,84.596977,-1.677999,1.407489,4.700000
907,74.755493,2.384851,3.487024,74.894257,1.445865,-1.516416,5.330000
908,74.755493,2.384851,3.487024,74.578278,-0.806010,1.356223,5.500000
909,74.578278,-0.806159,1.356266,74.196167,2.684765,0.511127,5.300000
910,53.254585,0.169725,-0.951155,53.728653,-0.403217,1.871947,3.040000
911,52.553223,0.909326,1.354498,52.927597,1.085779,-1.291484,2.700000
912,52.608536,-1.902640,0.457344,53.373711,0.931705,-0.332856,3.630000
913,61.576488,2.079371,-0.701270,62.125904,-0.405050,-2.342728,4.250000
914,62.125904,-0.405289,-2.342622,62.185528,1.460974,-3.224840,3.170000
915,61.576488,2.079371,-0.701270,62.185528,1.460855,-3.225069,2.920000
916,61.585136,0.716985,1.891570,61.481270,0.340969,-1.262825,3.320000
917,61.585136,0.716985,1.891570,61.895065,0.939231,-1.915493,3.960000
918,61.394508,-0.548111,1.277802,61.202938,1.501194,0.748724,3.420000
919,47.326748,1.842097,-1.251538,47.352684,2.137297,1.166173,2.830000
920,47.352684,2.137058,1.166200,46.856190,-0.025618,0.352809,3.490000
921,47.326748,1.842097,-1.251538,46.856190,-0.025677,0.352690,4.170000
922,20.866026,0.461604,2.397194,20.400791,0.184831,0.550425,1.840000
923,20.400789,0.184924,0.550424,20.557186,-2.108682,0.628030,4.260000
924,20.673613,0.070390,0.765060,20.789303,0.965077,0.085526,1.390000
925,86.627693,-4.505845,43.222855,86.390030,-2.954652,48.862671,2.260000
926,86.390030,-2.954801,48.862797,86.834755,-5.260864,49.538395,1.380000
927,87.080177,-6.021064,49.476093,87.231750,-3.900815,47.715088,1.630000
928,80.286339,-2.830494,42.172325,80.353638,-1.241197,48.508896,3.450000
929,80.353638,-1.240973,48.508858,80.286346,1.241665,47.731892,2.690000
930,80.286339,-2.830494,42.172325,80.286339,1.241755,47.732159,4.740000
931,68.402130,-2.106791,36.175774,68.460526,1.134854,35.779842,2.640000
932,68.402130,-2.106791,36.175774,68.438637,-5.142468,36.781723,2.830000
933,67.946846,-0.514272,41.947853,68.402130,-2.106821,36.175941,3.170000
934,67.946846,-0.514272,41.947853,68.241142,0.159164,36.441071,2.770000
935,62.625641,-1.513702,42.022945,62.827114,-3.311154,34.454937,3.530000
936,62.423126,-0.524982,37.594749,62.751682,-3.413616,37.616737,3.270000
937,62.625641,-1.513702,42.022945,62.751682,-3.413557,37.616673,2.710000
938,51.972618,-2.092338,34.670200,52.073818,-2.684590,31.785568,1.200000
939,52.073814,-2.684434,31.785498,53.599998,-5.515917,35.238796,3.480000
940,53.600002,-5.515924,35.238831,51.927540,-2.157894,33.264008,3.730000
941,51.938816,-2.414809,30.712978,51.871113,-2.070838,34.641312,2.230000
942,51.938816,-2.414809,30.712978,52.519997,-3.726368,32.998085,2.090000
943,36.668377,-4.029605,28.151796,37.408195,-2.121273,26.353003,2.610000
944,37.408199,-2.121315,26.352955,37.225166,-4.068410,24.962427,2.020000
945,37.225166,-4.068320,24.962427,36.836647,-3.874564,28.441769,1.120000
946,37.188408,-0.920802,25.234764,37.316841,-2.066045,26.368431,1.560000
947,36.761993,-3.027870,24.443378,37.316841,-2.065955,26.368347,2.190000
948,68.409431,-11.552015,-4.972911,69.054413,-10.098262,-8.961590,4.120000
949,69.054413,-10.098322,-8.961778,68.707779,-6.609661,-11.113789,4.120000
950,68.707779,-6.609959,-11.113772,68.314392,-8.750665,-10.911943,2.760000
951,60.852169,-9.738184,-6.687685,60.373489,-9.040853,-9.771657,3.220000
952,60.373493,-9.041121,-9.771629,60.257355,-12.446758,-9.260426,4.000000
953,60.852169,-9.738184,-6.687685,60.257355,-12.446896,-9.260566,4.210000
954,62.583534,-12.343284,-8.065589,62.380802,-13.336552,-11.483627,3.090000
955,62.380802,-13.336641,-11.483716,62.202549,-9.468149,-8.963191,5.050000
956,62.583534,-12.343284,-8.065589,62.202549,-9.468060,-8.963099,3.330000
957,54.249111,-11.179517,-5.832121,53.481651,-11.853148,-9.233289,3.230000
958,53.481651,-11.853148,-9.233127,53.973911,-9.117484,-9.464688,3.360000
959,54.249111,-11.179517,-5.832121,53.973911,-9.117514,-9.464852,3.610000
960,40.361057,-8.361782,-7.028759,40.048119,-7.975266,-4.891597,2.320000
961,40.048115,-7.975255,-4.891642,40.654354,-10.427422,-4.374039,2.390000
962,40.654354,-10.427422,-4.373948,41.056744,-8.363739,-4.952534,1.810000
963,21.394373,-5.173716,-4.278908,21.282413,-5.965609,-5.913222,1.760000
964,21.282413,-5.965475,-5.913271,21.282413,-6.518055,-4.102059,2.250000
965,21.394373,-5.173716,-4.278908,21.282413,-6.518174,-4.102018,1.850000
966,62.380802,32.378571,-0.147722,62.185532,35.070721,2.955289,2.680000
967,62.185532,35.070633,2.955312,62.490749,39.537548,2.165647,2.250000
968,62.380802,32.378571,-0.147722,62.490746,39.537289,2.165486,3.400000
969,47.040016,26.017706,-1.151917,47.404495,31.657328,1.618461,3.190000
970,47.404495,31.657207,1.618440,47.391548,27.690437,1.810855,2.260000
971,47.040016,26.017706,-1.151917,47.391548,27.690319,1.810759,2.200000
972,21.726294,15.280646,-1.367774,21.835646,17.679193,-0.207485,2.640000
973,21.835646,17.679060,-0.207478,21.980473,16.650330,0.924282,1.680000
974,21.726294,15.280646,-1.367774,21.980473,16.650450,0.924277,2.860000
975,75.779869,20.183804,40.947208,75.866257,14.246047,34.876385,5.440000
976,75.866257,14.246315,34.876354,76.038559,11.430151,35.647366,2.140000
977,75.779869,20.183804,40.947208,76.038559,11.430181,35.647598,6.340000
978,61.731800,10.148634,27.097399,61.602417,13.196148,31.410618,3.010000
979,61.602417,13.196177,31.410522,61.826405,10.219472,31.749331,2.990000
980,61.731800,10.148634,27.097399,61.826405,10.219741,31.749168,3.330000
981,45.838963,9.817338,25.960958,46.365105,7.779533,22.730371,2.510000
982,46.365105,7.779444,22.730297,45.702602,11.665258,21.519072,5.270000
983,45.838963,9.817338,25.960958,45.702602,11.665110,21.519011,3.930000
984,26.848423,8.511765,18.244299,26.390116,7.254640,14.995540,2.160000
985,26.390116,7.254595,14.995491,26.677710,5.281576,15.936484,2.890000
986,26.848423,8.511765,18.244299,26.677710,5.281472,15.936432,4.460000
987,50.769001,25.389730,0.655839,50.885509,25.021931,3.615300,1.750000
988,51.780636,23.386131,0.534275,51.904984,22.938185,3.899427,1.880000
989,51.381916,26.204363,5.334191,51.198063,26.016098,1.017671,2.360000
990,51.381916,26.204363,5.334191,51.047935,24.890022,9.025714,2.640000
991,51.541965,24.547220,9.724677,51.689911,23.202326,13.171474,2.500000
992,50.838955,19.941118,15.479286,51.290112,18.088917,17.778141,2.180000
993,51.105755,17.067816,20.432623,50.757332,14.727862,21.503677,2.510000
994,50.628658,13.640408,20.745934,50.733971,11.182321,22.495691,3.080000
995,50.966820,8.495759,24.101707,51.221096,6.150157,25.018940,2.610000
996,50.966820,8.495759,24.101707,51.244118,5.850030,25.390585,3.030000
997,50.873875,1.705769,25.025928,51.198063,-1.004326,24.560135,2.780000
998,49.881954,-6.178273,23.285236,49.905922,-9.216836,22.124119,2.490000
999,50.546513,-17.619324,18.252106,50.192162,-14.344807,20.415913,2.530000
1000,49.785915,-20.800692,14.800025,50.369812,-22.366034,11.760392,2.150000
1001,50.955215,-23.381392,9.570577,50.581745,-24.485786,6.330908,2.320000
1002,50.523010,-25.385704,0.193805,50.931999,-25.359365,-2.700922,1.930000
1003,50.061275,-23.911198,-5.383900,50.405228,-22.898642,-8.760909,2.700000
1004,50.687206,-20.241760,-13.826896,50.357998,-18.822725,-15.640470,1.530000
1005,49.989662,-14.312641,-20.112686,50.511250,-11.908682,-21.836609,1.850000
1006,50.523010,-7.130917,-24.381063,50.850601,-4.826145,-24.798477,1.930000
1007,50.652088,0.183831,-24.708681,51.094200,2.780750,-25.021429,2.110000
1008,49.881954,7.489310,-23.743315,49.773891,9.805821,-22.437998,2.360000
1009,49.797935,13.334814,-20.637012,49.886749,15.541023,-19.526270,2.150000
1010,49.881954,15.542047,-19.531717,50.163647,17.603216,-17.137688,2.340000
1011,50.417027,18.435682,-15.066799,50.534767,20.136862,-12.050967,2.410000
1012,50.827305,21.649700,-14.418571,50.850601,23.868753,-11.273953,2.090000
1013,50.605209,20.716892,-10.157693,51.290115,21.612787,-6.012924,2.580000
1014,50.558262,24.314123,-7.124293,50.687206,25.921114,-3.672674,1.800000
1015,50.558262,24.314123,-7.124293,50.687206,25.652714,-3.247802,2.290000
1016,42.988392,39.817799,2.420442,43.315536,39.269077,6.565215,1.720000
1017,42.551537,43.267765,16.363024,43.374630,41.469414,21.105474,2.170000
1018,49.423252,43.181210,34.867008,49.374592,46.315643,31.980530,2.060000
1019,50.061275,37.875839,51.369839,49.809952,34.680492,54.007980,1.470000
1020,69.312546,21.833036,64.167267,69.633034,18.968876,64.937149,1.670000
1021,69.519356,23.559267,62.963558,69.633034,18.968994,64.937340,2.340000
1022,68.460518,-0.986367,71.334984,68.845329,-4.656554,71.417603,2.130000
1023,68.765747,1.132695,71.996552,68.845329,-4.656394,71.417595,3.200000
1024,69.604645,-0.045625,72.286209,68.845329,-4.656554,71.417511,2.650000
1025,60.948948,-12.338242,58.745937,61.089287,-16.649065,57.868229,2.300000
1026,51.105755,-32.348072,45.657890,51.404827,-36.601044,42.290524,1.630000
1027,50.943607,-43.654781,32.677731,50.369812,-46.728775,28.174463,1.780000
1028,49.629257,-50.081348,15.955322,49.833973,-51.532883,12.004609,1.630000
1029,49.953800,-47.965702,-0.350058,49.773891,-48.058891,-4.376344,1.920000
1030,53.069675,-41.547806,-8.875042,53.395325,-41.950710,-5.948508,1.560000
1031,37.003853,-28.441145,-15.471752,37.059353,-27.696524,-17.697077,1.420000
1032,37.003853,-28.441145,-15.471752,36.668377,-26.338417,-18.475231,1.950000
1033,37.206795,-19.681837,-23.649042,37.770546,-17.418816,-25.642082,1.250000
1034,38.021313,-12.454347,-26.629408,37.985630,-9.354229,-27.908321,1.410000
1035,38.021313,-3.922389,-27.540432,38.216721,-0.889203,-27.848351,1.870000
1036,42.898540,8.312167,-30.312408,43.048145,11.324059,-28.988466,3.020000
1037,42.973438,17.843439,-25.242090,43.345097,19.758728,-23.559269,1.690000
1038,45.289864,32.366905,-17.890408,44.941620,35.310215,-13.260398,1.950000
1039,43.152416,37.732285,-9.617787,43.551212,37.747250,-6.274321,1.100000
1040,43.152416,37.732285,-9.617787,43.930248,38.377018,-3.941547,1.890000
1041,35.242119,45.157204,16.384867,35.703606,43.352867,21.707296,2.690000
1042,51.244118,59.328182,41.382378,51.467751,57.243237,45.680168,2.620000
1043,46.324947,59.827499,45.505112,46.783676,57.278339,49.358768,2.120000
1044,49.977715,37.940170,51.353111,49.707680,34.859726,54.114765,1.970000
1045,69.426773,23.786797,62.873615,69.448158,19.048836,64.801262,2.750000
1046,51.128857,-32.447636,45.799156,51.450600,-36.629578,42.413197,1.670000
1047,39.931938,-48.000504,-2.849306,39.806923,-47.109764,-6.132222,1.910000
1048,39.931938,-48.000504,-2.849306,39.981789,-47.982750,-9.237774,3.570000
1049,47.905281,-49.585243,-6.786449,47.352684,-49.861763,-9.634287,1.880000
1050,37.114742,-28.371401,-15.476032,37.160809,-27.809332,-17.771332,1.610000
1051,37.335136,-19.935518,-23.446417,37.905174,-17.708971,-25.365938,1.440000
1052,38.163567,-12.796434,-26.366819,38.065845,-9.743620,-27.684864,1.710000
1053,42.958473,7.989877,-30.309027,43.085426,11.132853,-29.061697,3.660000
1054,26.677710,16.834044,-42.636372,27.087961,19.543564,-42.350658,2.870000
1055,26.677710,16.834044,-42.636372,26.691988,19.089689,-40.997787,3.220000
1056,31.784132,39.294998,-13.802340,31.772736,36.644222,-18.223768,2.500000
1057,31.784132,39.294998,-13.802340,32.413834,37.991497,-18.653765,2.140000
1058,26.677710,37.071995,-13.957189,26.346640,38.279858,-9.257470,2.240000
1059,50.487717,-11.724610,-21.690321,50.657944,-7.123490,-24.225460,4.160000
1060,50.955215,-4.730740,-24.630684,50.757328,0.181386,-24.514521,4.930000
1061,49.941837,7.489640,-23.547792,51.111534,2.784103,-24.815784,5.050000
1062,39.292660,-21.427395,-21.015078,38.119190,-17.874346,-25.041441,2.560000
1063,38.110306,-17.836069,-25.056265,37.490154,-11.347415,-27.527931,3.780000
1064,38.287430,-9.952696,-27.370930,38.296257,-4.105003,-27.397863,4.090000
1065,51.496315,40.923615,50.700367,51.547668,43.522007,56.055313,1.900000
1066,51.496315,40.923615,50.700367,50.850601,44.732555,59.576252,3.040000
1067,51.496315,40.923615,50.700367,50.978420,44.430157,62.538162,3.370000
1068,51.496315,40.923615,50.700367,51.859818,38.425926,43.558334,2.770000
